Fisrt_Name,Last_Name,Gender,Age,Length_Service,Absent_Hours,distribution_centers_id
Fruge,Linda,F,28.21773399,5.164879299,0,3
Donmoyer,Dawn,F,30.98562558,3.869077364,0,1
Ramirez,Jamel,M,22.25462841,5.569685485,0,5
Williams,Sandy,F,40.50467883,2.870117481,38.04783028,2
Stevenson,Chad,M,50.25730503,5.588409743,129.9444007,6
Vigil,Carl,M,42.94566616,3.673088122,66.20633793,10
Parker,Julio,M,38.33709863,5.481629524,63.9670773,1
Holley,Alexander,M,62.45737926,6.849218637,169.285255,9
Swiderski,Mark,M,34.86582377,5.59967334,56.34210206,5
Bennett,Roger,M,46.27712844,3.617729958,81.01487387,10
Casas,Gregory,M,34.62452624,4.321144688,5.272414018,7
Ferguson,James,M,51.69710812,3.678383225,72.99009378,9
Reed,Michael,M,35.06266864,3.458756149,16.49228021,1
Ewing,Sammie,M,49.29165469,3.163158543,98.33587948,6
Ferrell,Andrew,M,40.8475583,6.190256768,25.49744929,8
Solis,John,M,23.4780968,3.91875235,0,8
Alvarez,Richard,M,30.47963128,4.726072404,13.81105658,7
Wright,Estelle,F,29.4425681,2.587794235,0,6
Dumas,Chelsea,F,49.70925768,4.685384943,140.1581489,8
Davis,Betty,F,42.99188812,4.298796278,88.50445313,1
Stone,Mario,M,37.93787219,7.161832221,43.18056482,1
Mather,Joshua,M,40.75996579,5.068574402,48.92110379,8
Williams,Sylvia,F,26.18385587,8.785317618,0,10
Peterson,Matthew,M,41.92569008,5.132839819,0,3
Duke,Sarah,F,36.80294815,4.241829829,59.7996984,4
Numbers,Billy,M,47.98053151,4.567137922,38.11806592,8
Merchant,Jessica,F,42.79583796,5.192474108,46.41154112,7
Lewis,Carol,F,47.8607565,5.37854248,115.1527924,5
Thompson,John,M,45.62255818,5.965024466,74.10078577,6
Herrera,Fred,M,61.7426891,8.618715571,100.908848,7
Coyle,Jesus,M,40.85093015,0.707579463,74.09191928,8
Perales,Jose,M,42.17541173,5.194470066,27.09168331,2
Weaver,James,M,54.44347396,4.762276786,73.5154611,8
Kearns,Kim,F,49.43192655,5.002204672,99.69285095,1
Patterson,Belinda,F,45.11906856,5.089953384,99.39559124,7
Brown,Jose,M,44.0029105,6.263482958,141.0999846,5
Grear,Malcolm,M,33.12299403,5.286921179,0,3
Crowe,Jessie,F,27.8011147,1.788740173,0,1
Cook,Gregory,M,48.34705556,4.704626031,75.44786059,7
Logsdon,John,M,40.76222457,4.749437654,72.25513517,2
Lane,David,M,66.58352737,6.015292281,205.3488185,6
Barns,Timothy,M,34.23516317,2.653729985,0,7
Thompson,Susie,F,58.02924367,4.89462195,151.8494584,7
Oneal,Anthony,M,50.66427969,3.953413114,66.64077968,1
Lewis,Frankie,F,49.31451228,5.382058135,88.16027036,4
Wright,Jaime,M,24.355444,4.149260443,0,4
Schaefer,Ralph,M,66.60160969,4.418968401,176.0302403,4
Chambers,Robert,M,41.4785768,3.690324293,75.40909713,2
Andrews,Carol,F,36.85691955,3.997789659,0,6
Greenblatt,Irene,F,16.45318349,3.024309963,0,10
Phillips,Sara,F,43.96439971,4.154331252,83.45181349,5
Hartsfield,Brenda,F,32.88125964,5.425230797,43.39259131,9
Randall,Angela,F,47.17616453,3.115255791,94.97272676,2
Cupp,Matthew,M,43.89756696,5.23157698,34.73718436,8
Jones,Albert,M,57.4734464,3.213953695,154.1851341,5
Thomas,Helen,F,43.08589842,4.515180987,99.95808262,3
Kellison,Nancy,F,53.18597507,5.664187706,105.4185675,9
Brown,Clinton,M,43.3886201,3.160273121,102.2152065,6
Lim,John,M,39.7445632,3.302625741,48.6094253,7
Oliver,Brian,M,51.13459616,2.865141172,86.5643216,6
Porter,Alice,F,45.81596073,5.84318624,75.07828686,6
Jones,Beulah,F,21.51047689,4.598178089,4.296643201,4
Bible,James,M,60.1168903,3.702880013,115.3292705,8
Rogers,Lillian,F,38.2789745,4.73875326,69.63412107,3
Lauber,Freddie,M,38.12807784,0.855611951,0,8
Kittelson,Herman,M,51.36407014,6.326316984,70.96845483,3
Anderson,Tammy,F,44.45531192,4.844762517,102.4099509,10
Ewen,Margaret,F,46.95790086,6.094562766,75.46612472,8
Wittman,Helen,F,56.24704454,3.026400083,104.9923355,5
Rogers,Timothy,M,50.48120982,3.91334978,134.4264924,9
Cox,Justin,M,58.58171699,0.792325038,82.96112939,8
Manning,Blake,M,38.34376314,8.071519055,43.36589001,10
Gill,Edna,F,44.73888771,2.562546386,74.48818935,1
Garcia,Shirley,F,51.6872505,2.212444855,106.0573774,5
Fagan,Mark,M,47.5840163,2.559383872,72.12362771,1
Castillo,Kristi,F,49.13193009,6.240372101,86.83340971,3
Gonzalez,Harriet,F,28.65195036,3.578063141,0,9
Newell,Thomas,M,66.59238612,5.269499174,176.5937372,6
Hagen,William,M,33.34098631,4.874837302,0,4
Abernathy,Grover,M,32.06717597,4.17097028,0,2
Kaufman,Melvin,M,35.52720783,5.419174093,25.88589472,5
Jones,Ralph,M,57.45097248,3.598299413,116.1146014,4
Baldwin,Linda,F,37.27159854,2.467638829,46.06789006,1
Johnson,Esther,F,22.90814366,6.176120847,11.38355544,5
Thomas,Robin,F,29.45680416,3.839321989,0,9
Cowan,Mae,F,46.80954054,3.95132221,112.6550019,9
Hedgepeth,Douglas,M,34.16941043,7.182141685,8.827386301,1
Hill,Ashley,F,43.29885402,4.539482949,51.92667295,9
Wright,Joan,F,30.01770074,2.695236651,2.72078469,1
Macdonald,Rebecca,F,46.10425176,5.487179152,107.1257535,2
Eide,Kimberly,F,32.70648158,2.567385084,14.59875417,4
Roberson,Harold,M,46.13176746,3.099973937,34.2554048,6
McLendon,Mark,M,56.9395197,5.304762044,110.4845831,4
Choi,Paul,M,26.2906808,6.934936361,0,10
McLain,Maria,F,52.95814422,4.924275494,81.69399451,8
Gordon,Bradley,M,59.50716933,2.845043435,99.53448271,1
McGrath,Jodi,F,24.83404582,4.750752787,0,9
Forney,Robert,M,67.18533432,5.904393329,191.3889449,4
Goldsberry,Rachel,F,29.81307393,5.301479518,0.411764171,1
Hutchinson,Nigel,M,38.71986692,4.233620722,39.16594272,5
Matthias,Karen,F,43.50295344,4.595782912,64.5384695,2
Hatcher,John,M,53.55818607,4.665228241,113.9181303,2
Phillips,Mary,F,29.68790168,5.707445116,0,8
Jensen,Lucille,F,29.2018854,6.21339343,4.286934109,5
Morgan,Aurelio,M,47.19590943,6.052381327,101.08155,9
Rose,Linda,F,46.22859237,4.341778635,128.5365751,3
Kruger,Augustine,F,37.53954077,4.616898358,59.12192638,8
Harris,Thomas,M,54.14199739,5.571085418,99.20352295,5
Ryan,Brian,M,36.38764087,5.740917327,26.63201682,8
Stiles,Christopher,M,45.31465482,3.453057577,45.59716458,7
Thompson,Sharon,F,48.37603473,6.704516528,127.3704586,10
Triplett,Michael,M,40.61100112,5.62131944,50.04027363,3
Hunter,Teresa,F,38.9630796,5.13513634,71.73911113,3
Gormley,Leslee,F,42.18085689,3.803065858,59.77783518,7
Conner,Richard,M,31.36186219,7.257348161,0,10
Lord,Cecelia,F,40.96175807,5.497920972,65.12350416,7
Bowman,Steven,M,40.72153383,3.487372887,38.79097513,9
Lewis,Alta,F,47.7038752,7.184118929,113.5941138,7
Harris,Eva,F,31.86504647,5.741487952,0,7
Brannan,Jose,M,52.71582276,4.817803894,96.51446994,2
Foxworth,Drew,M,42.52867772,4.757466298,63.06695197,6
Dangelo,Steven,M,63.41415897,4.095699824,147.4681236,5
Herbert,Andrew,M,34.20102154,6.76854378,30.28803999,4
Harrison,Marquetta,F,36.01420249,3.256405512,51.3058403,5
Deforge,Roland,M,41.14329354,4.251871168,41.70828699,8
Rasmussen,Scott,M,35.38421499,4.526063868,0,9
Henry,James,M,43.66324415,3.805112263,36.56299284,3
Adams,Keith,M,44.69608291,3.41168448,42.85213988,5
Childs,Claudia,F,50.27965228,3.185533182,122.9712505,2
Lemos,April,F,27.53618796,5.679083032,36.90803072,8
Regan,James,M,35.22978376,6.223825983,0,4
Dermody,James,M,34.7843414,7.60010947,53.53768794,9
Sorenson,Matthew,M,45.99649304,5.885417527,64.50384865,6
Carpentier,John,M,43.18722169,6.519358831,50.06471882,5
Brown,Joann,F,40.21777528,5.861718132,66.57620197,9
Alvarez,Murray,M,51.40241859,6.204018236,85.23534597,3
Silvers,Robbie,M,48.15641838,4.430342137,117.9511575,10
Paquette,Gwendolyn,F,44.79941395,2.923790714,66.58751578,8
Ward,Bradley,M,49.92076848,5.556229326,81.65459515,2
Swenson,Laura,F,50.56197457,6.141150597,116.9508713,2
Camargo,Larry,M,43.64364064,3.708536692,42.65656012,1
Workman,Tracy,F,32.45461784,3.339781046,25.14955403,7
Evans,Clarissa,F,43.48775252,3.563911637,87.18662262,1
Langston,Ruby,F,55.00481314,3.972837278,143.3762404,4
Trammel,Lee,M,30.80858684,4.879371924,13.56736538,2
Delacruz,Carol,F,45.68896544,4.371860577,48.50632154,4
Moore,Eric,M,57.11984605,3.085178502,91.59036948,6
Bray,Rudy,M,42.78918873,6.298806172,94.562001,7
Foster,Dorothy,F,47.35880962,5.363224264,56.97169097,6
Aichele,Jessie,F,52.26643004,5.53963148,99.08113963,3
Teasley,Daisy,F,54.61145912,8.423449037,98.25531537,10
Jones,Raul,M,35.44032234,2.883812984,73.97147032,6
Russell,Derek,M,46.36856215,4.880518121,39.61127515,7
Woodruff,Shawn,M,34.11263957,3.939139423,0,6
Wallis,Roland,M,36.65829326,2.402563275,22.39229795,4
Smith,Frank,M,31.15757624,2.601077051,0,4
Palermo,Emily,F,34.95002632,4.838192412,0,6
Lopez,John,M,54.81234249,4.033461379,96.58233583,10
Ray,Christopher,M,50.00297788,4.833848748,83.76175542,2
Shilling,Janet,F,40.6465078,2.636925722,50.79758539,2
Henderson,William,M,30.24024639,2.50929595,0,7
Reyes,Jimmy,M,45.40388975,6.183513786,60.29581555,9
Hill,Justin,M,38.73240372,3.43993082,47.39106689,5
McIntyre,Brian,M,28.78762147,3.388911057,0,8
Richardson,Mervin,M,36.4144294,3.531429567,0,1
Dismuke,Harry,M,45.85140921,4.378431427,84.07246141,3
Durkin,Patrick,M,34.04918761,5.813352745,64.52993884,9
Rosario,Brian,M,44.75281794,3.578375735,77.20647117,10
Council,Dominic,M,31.49367344,4.148646222,5.013204201,4
Ward,Helen,F,42.85454581,6.953785415,55.73565558,7
Payton,Denise,F,47.3703445,4.484889153,108.5654287,9
Kent,Laura,F,20.87296633,4.27762001,0,6
Young,Dale,M,31.30607175,4.11472266,13.84137349,10
Bruss,Darla,F,33.89467786,5.078120996,55.64495292,4
Powell,Rodney,M,43.86357225,4.865483718,52.58445135,1
McCloskey,Alicia,F,33.21365266,2.895966897,16.68200048,10
Jones,Joseph,M,44.59207526,2.466799434,34.42350136,1
Loyola,Becky,F,29.59336543,5.085523486,0,4
McBride,Nikki,F,54.48483753,2.511084419,137.1958189,8
Wade,Faye,F,33.99709527,3.43233848,68.3162779,1
Palomo,Aida,F,40.34049852,3.381004075,46.88737012,6
Mitchell,Michael,M,31.35937715,6.546506895,0,7
Salazar,Virginia,F,33.34701059,5.889163321,31.29424171,6
Hayward,Bobbie,F,46.34667361,3.426371595,106.9272784,9
Baker,Ryan,M,35.11835584,5.393252897,20.56325824,5
Hart,Stacia,F,37.27007524,5.61574154,11.62067331,2
Behrendt,Margaret,F,54.98813209,4.123170282,104.7672106,10
Bow,Jessica,F,40.66787387,2.831272735,95.40341943,3
McKenzie,Javier,M,48.08831132,6.880084513,74.93421621,7
Peres,Sarah,F,24.30515868,2.786940566,0,3
Serra,Ronald,M,34.13548779,0.665394842,0,1
Swader,Paula,F,37.46804963,3.902743801,28.16584108,5
Branton,Neil,M,44.26955166,6.457251219,68.03990147,4
Jones,Lane,F,43.26240086,5.943457392,77.13059732,3
Nowicki,Patricia,F,49.70649396,2.229025551,111.0206227,1
Chapman,Lena,F,37.8208178,3.924945898,18.2620431,4
Clark,Charles,M,59.14797653,3.061328967,130.0148123,8
Ronquillo,Miguel,M,25.82758433,5.535211091,0,2
Wright,Mabel,F,39.05508648,3.027055209,27.76594337,7
Alexander,Ronald,M,44.14842735,5.186419135,10.89098998,7
Bowden,Zenia,F,36.00882169,4.945349344,32.79667089,9
McDaniel,Susan,F,45.65990528,2.85975521,54.12566056,2
Burton,Edward,M,53.37398181,7.639189186,118.6223896,4
Story,Dolly,F,27.17022711,5.958847464,0,10
Sellers,Alice,F,42.062245,6.047581751,54.63445171,6
Cates,Hae,F,55.80159729,4.583177558,94.28989303,9
Buttram,Antonio,M,52.09892851,6.723826886,145.9165274,8
Peabody,George,M,64.12287857,4.256152877,114.6653173,2
Morissette,Mary,F,36.44337861,4.317133995,57.08091084,10
Hess,Mary,F,53.07599158,3.855951648,126.3760073,8
Fong,Lucy,F,36.56530227,6.073244889,15.910309,6
Wilson,Sandra,F,36.74729894,5.356670964,16.45913152,9
Duggan,Evelyn,F,57.62426835,6.452874719,198.2374491,1
Hartley,Jesus,M,61.31243729,3.273424445,160.7589461,9
Lown,Tarsha,F,30.69691731,4.977936447,14.47143892,4
Robinson,Guillermo,M,35.2374098,2.787143217,18.7124501,10
Phillips,Randy,M,41.05742476,6.249879741,12.58760253,3
King,Teresa,F,53.48040888,2.821689881,104.6414234,10
Bonneau,Archie,M,77.2380983,7.517812462,164.8823577,9
Snow,Sharon,F,19.81669153,5.225697351,0,10
Dunn,Ralph,M,35.47038611,4.950302021,26.23823979,7
Martinez,Micheal,M,35.76297315,2.73587409,13.84351191,5
Rodriguez,Michael,M,48.75398387,4.262172706,76.39474699,1
Payton,Martha,F,30.08043869,2.887310013,28.41095158,10
Walker,Louis,M,51.67083852,3.890880766,66.20534983,1
Rodriguez,Marion,F,37.11003174,4.289698588,0,2
Lemire,Jessica,F,42.35774005,1.928343993,52.45857783,10
Patrick,Jack,M,44.41962059,3.900517773,59.05562014,9
Stoneking,Mary,F,38.76913488,3.19096407,54.34514432,1
Erwin,Mary,F,36.22040365,6.266088843,23.5540938,2
Herrington,Barbara,F,46.67329337,5.329563244,101.8370329,1
Simpkins,Charles,M,20.877038,2.9660812,0,10
Clark,Josephine,F,34.99573889,3.844252656,55.52497247,9
Best,Randall,M,42.86707421,4.568959172,36.98581798,9
Ross,Jennifer,F,41.05973106,3.088952092,10.71164563,6
Weaver,Heidi,F,51.52519832,2.810767361,112.9314482,6
Fanning,Terri,F,36.056931,5.420332971,27.7079251,2
Smith,Willard,M,38.54987197,5.527833374,34.96726491,4
Davis,James,M,49.6286314,3.869724206,118.9247441,5
Harris,Steven,M,34.17853132,3.423998387,6.202913981,10
Woods,Margaret,F,28.67273028,4.764237167,0,7
Stokes,John,M,57.81341045,3.417439488,96.69102431,10
Boyd,Ellen,F,39.82936911,3.887470789,63.71728843,4
Winner,Bradley,M,45.42973705,5.447851547,59.87595873,3
Johnson,Mary,F,41.82869078,1.402084907,35.66838941,1
Tirado,Charles,M,48.75247393,3.370980286,166.556274,8
Belcher,Philip,M,47.6118624,4.019941705,74.38963473,7
Carrington,Sherman,M,31.46381149,5.880055931,0,8
Beard,Gregory,M,31.56142461,4.772880882,0,2
Jordan,Jennie,F,43.78330983,3.9955667,65.2384102,5
Wester,Joseph,M,54.77273733,6.080503059,80.93540482,2
Copeland,Theresia,F,24.45363534,4.101158038,0,6
Volk,Amanda,F,39.06598898,5.247500978,84.85246716,1
Campbell,James,M,49.9507121,1.796611474,118.3162898,4
Clark,Joel,M,60.61249903,4.562064163,140.2741873,8
Deen,April,F,51.95387539,6.652115662,106.011936,10
Arroyo,Morton,M,28.71025026,4.264651301,0,5
Spencer,James,M,29.42014209,3.381347175,18.07786428,9
Carter,Tracy,F,45.35517667,1,117.4328864,7
Shepard,Shawn,M,52.74101147,3.680015866,68.44954833,3
Carter,Hank,M,59.27948893,3.219954261,115.0463219,6
Lowery,Audrey,F,34.70038888,7.039138036,14.57029485,1
Poole,Carl,M,42.87123305,0.348181923,43.83057921,1
Lane,Edward,M,34.51296309,4.029844761,60.72921217,9
Grover,Hannelore,F,46.73940044,7.643139996,74.95335243,6
McGee,Matthew,M,30.96330176,7.025008296,17.52374548,2
Graves,John,M,32.74817589,3.232268286,14.27058979,2
Coleman,Edna,F,34.55848425,4.010760955,57.17314456,5
Cook,Jeffrey,M,31.79479337,4.612018035,8.149917942,9
Dixon,Joan,F,26.66668946,5.463358756,0,10
Spears,Robert,M,60.39365424,4.440061821,150.8624388,2
Wingfield,John,M,32.93947678,4.942597704,0,9
Leach,John,M,38.87475137,4.666551597,21.95146554,9
Franzen,Kelly,F,56.0253479,6.216084957,103.3090184,9
Miller,Helen,F,25.45974029,2.896349492,0,1
Best,Carolyn,F,37.71847835,3.872637824,66.87478366,9
Parker,Nancy,F,33.01500737,7.341216907,14.55405224,9
Robinson,Miranda,F,61.3519176,1.283714265,159.2118439,7
Rubio,Robert,M,46.05663699,4.862289739,94.50850609,2
Moore,Jeremy,M,43.81230466,2.587690685,70.99283841,6
Parker,Heather,F,36.70922201,3.183367506,23.99750873,10
Britton,Andrea,F,25.08617006,2.568409991,0,5
Ward,Kevin,M,49.42444307,2.531512595,98.06692772,9
Christensen,Annie,F,49.59018646,4.57182491,79.36187242,1
Pitts,Maggie,F,34.62269625,2.99669614,43.60045232,1
Keeton,Thomas,M,36.51845846,3.685921222,48.23637962,4
Young,Annie,F,33.40634679,4.366481424,1.220301519,6
Edmond,Andrea,F,35.1846356,4.729063631,36.09312157,7
McMichael,Terence,M,36.31148179,3.582605078,86.02232101,4
Bannister,Christopher,M,41.36287851,3.734028663,65.31246767,9
Gann,Linda,F,50.03412384,5.413361097,130.4037939,2
Beck,Leslie,F,41.15295208,4.060433898,65.97728563,5
Barr,Karen,F,48.95189544,4.890726252,68.67046894,10
Adams,Santos,F,39.94711756,5.587494892,32.81257677,5
Crosby,Julie,F,66.39084035,5.079681035,187.5729047,2
Lopez,Norman,M,54.43655021,5.638242983,133.2523596,1
Pannell,Joseph,M,47.5902213,3.085474249,97.39199735,1
Quintana,Christopher,M,42.51426626,3.707760812,34.42924238,7
Williams,Tina,F,49.02542375,3.18901337,73.08539098,9
Carner,Angela,F,42.22205725,6.454586167,72.50184649,9
Turpin,Charles,M,56.71468152,5.222430371,123.8762106,5
Cuddy,John,M,49.39039496,3.041030965,63.93167789,8
Warwick,Richard,M,39.67099984,3.538040705,65.86312189,8
Hawkins,Robert,M,23.46213691,3.793084443,0,9
Scofield,Gerald,M,17.93305832,4.893332802,0,8
Reed,Lori,F,36.71681047,5.873485526,45.98662833,4
Kollman,Chelsea,F,48.34859434,5.387759223,118.4463847,2
Shank,William,M,11.53955454,3.138604758,0,6
Montgomery,Jeannette,F,25.24263461,6.153061226,0,9
Kesterson,Kelly,F,34.65153733,6.361780335,40.69237174,1
Fallin,William,M,33.36255568,1.431703157,0,6
Snyder,Lucille,F,43.16407056,4.617670496,51.59644232,4
Garcia,Leonila,F,42.52624899,4.019320208,53.02798327,2
Vincent,Max,M,47.24250716,4.799329941,77.17258789,1
Graves,Lucy,F,54.81670379,4.529984936,151.7065384,3
Helzer,Darnell,M,38.7845655,3.707609844,57.80593081,6
Fleeman,Peter,M,63.56977993,3.18398359,179.3384313,9
Fry,Aubrey,M,54.26161532,6.977215987,89.71413215,2
Thompson,James,M,30.30004483,4.839063811,5.795590563,8
Miller,Robert,M,36.58498072,3.843427591,0,8
Kenny,Ronald,M,37.661288,4.1457359,21.00979223,9
Mielke,John,M,34.90704297,4.800969519,0,6
Jolly,Antonio,M,39.85301459,6.565809047,52.43340604,4
Burton,Lisa,F,44.46015538,6.027457598,63.03585057,5
Taylor,Aimee,F,56.55058105,4.393343888,113.5705395,5
Crum,Alejandrina,F,33.49344653,2.879538285,48.07004103,3
Watkins,Diane,F,51.20992366,4.629752107,137.9648315,3
Wesley,Roseann,F,56.63005143,3.454970232,171.7821955,5
Favors,Michelle,F,44.90490548,7.105427702,119.0108367,10
Graham,Justin,M,43.45155321,2.946153516,73.71719101,2
Johnson,Carrol,F,66.43637131,2.039462863,174.3157145,5
Foster,Timothy,M,27.50659279,3.571431937,0,5
Nicklas,Penny,F,43.18635806,6.209886135,26.87929486,7
Crosby,Margaret,F,37.86731984,3.654500905,14.5278775,4
Doiron,Penny,F,48.69456618,2.738130046,78.17146181,1
Selvidge,Rebecca,F,58.62456259,5.157856816,129.2873707,1
Pimentel,Brian,M,43.55931995,4.794258329,110.4510702,7
Sartor,Norma,F,50.32681804,4.978387416,101.0035779,9
Starbuck,James,M,36.54120169,4.773065834,26.82072246,3
Lambert,Elbert,M,44.56063462,3.252217047,53.44508511,8
Spikes,Ida,F,47.18626078,2.896037819,114.6895922,8
Just,Theresa,F,37.17019313,5.840148174,21.83708336,3
Knisley,Richard,M,43.38550125,3.953859042,95.12143763,5
Murphy,Anita,F,30.31224276,3.687020403,13.49555821,8
Moore,Rita,F,35.50993154,3.782557847,46.36382584,6
Ford,Gary,M,44.1497595,5.022509266,62.57576388,4
Jones,Ronald,M,23.54020632,5.578377542,0,8
Rhodes,Lillian,F,40.47540955,5.069383256,64.24829658,1
Pappas,James,M,49.31086194,3.935773722,97.78829411,3
Nutt,Thomas,M,42.47705692,2.522180496,43.97236888,4
Swank,Jason,M,46.20042753,5.53064814,108.8574157,2
Knight,Edith,F,52.13783956,4.637844649,134.192321,8
McKillip,Esteban,M,58.52924246,5.190886977,152.2400772,4
Blanding,Donna,F,43.80320349,1.262740136,119.2309641,4
Gay,Thomas,M,36.15691068,0.965206634,0,10
Ferguson,Terrance,M,43.92989689,4.014960581,31.55910808,7
Rhodes,Joshua,M,46.78813794,1.943254425,37.92997566,8
Harris,Marvin,M,52.91854573,4.667360807,82.20895802,7
Kee,Jessica,F,45.64511257,5.016742503,69.21829203,4
Martin,Anita,F,48.554988,2.879232696,116.831468,7
Bailey,Colleen,F,37.34986319,5.901554807,12.67737924,3
Barrett,Henry,M,53.90742559,4.773014782,72.9834846,6
Johnson,Connie,F,44.39333992,5.647830573,28.51704498,9
Cantero,Gene,M,29.59542612,7.669507234,0,2
Howard,Neva,F,40.96461737,5.453012837,34.58327635,8
Souder,Jorge,M,45.08440126,5.809322781,55.02628257,10
Bingham,Courtney,F,33.51373028,6.026355226,75.98844219,3
Marshall,Alysia,F,52.32751901,4.098414469,144.8807781,4
Gibson,Virginia,F,41.51725159,6.500303721,63.71158251,4
Ross,Mary,F,46.42941682,2.576332259,90.36325672,1
Taylor,Benjamin,M,46.52665277,3.466325274,52.28905193,3
Marguez,Quyen,F,36.7533558,5.168151577,38.48818071,6
Fleury,Susanna,F,72.075898,2.708077848,215.6949858,1
Waddell,Denise,F,29.98909172,7.110742495,18.06864614,5
McAlpin,Eric,M,34.25877763,6.614537573,12.85055815,1
Byfield,John,M,51.3110595,5.508717382,97.28755314,10
Wagner,Jaime,F,45.79301746,5.355989545,80.19574645,1
Frink,Paula,F,66.11818799,3.404359283,187.962237,7
McDowell,Anna,F,36.1108637,7.187126873,12.92735615,5
Koster,Anne,F,59.99059409,2.997346794,203.1040169,4
Houseman,Jack,M,47.52056139,2.943414211,53.0507072,5
Weaver,Blair,F,56.80623052,4.824026647,140.1813467,7
Burdette,Jessica,F,43.80087047,3.933598614,91.41173111,2
Ring,Lorenzo,M,40.06251045,4.917156856,22.11565272,5
Jenkins,Lorraine,F,45.46964663,5.052700202,61.97985003,5
Sweeney,Christine,F,47.06611745,4.503904937,80.24600223,3
Delagarza,Debbie,F,39.33734035,4.180477053,37.03905248,7
Minjares,Kimberly,F,46.8064049,4.983318444,82.17944721,3
Nicholson,John,M,35.95096557,5.415701692,0,7
Caldwell,Jacob,M,39.7665028,4.597171561,47.87589525,2
Sharp,Melissa,F,52.27225832,2.627400668,152.461285,9
Peart,Jodie,F,28.02122306,6.621952115,0,3
Ruiz,Linda,F,40.34830647,3.271675682,42.15690765,4
Doe,Elliot,M,34.99659667,3.737117169,28.78630313,10
Carbaugh,James,M,53.58785485,4.930067098,125.9175916,8
Thurston,Toby,M,35.88595312,4.759349819,0,7
Duncan,Janene,F,51.41633173,5.733221564,91.75775513,2
Olson,Willie,M,44.20041465,5.414889164,56.28338555,9
Lingerfelt,Luz,F,31.05068551,4.776386302,7.571481405,2
Stewart,Jordan,M,39.49575421,2.734375601,0,3
Gomez,Edward,M,35.94381708,2.540727299,40.20426652,10
Roderick,Rose,F,43.82632929,1.525497193,68.28537939,10
Aldrich,Clyde,M,39.12761963,5.058776548,29.09512126,5
Bannister,Juanita,F,45.31735419,5.230113872,92.54308018,1
Hornbuckle,John,M,50.10518577,4.554048608,100.0834111,5
Woods,Richard,M,56.92882978,3.998302091,69.78132512,10
Innes,Ralph,M,47.72291656,6.572456079,105.4918853,2
Johnson,Cynthia,F,55.1593459,8.002223053,109.6390869,4
McDermott,Paul,M,34.98580149,2.357040715,48.81291348,8
Williamson,Justin,M,37.37387465,3.700031873,51.64991472,8
Frost,Tommy,M,32.08851139,3.992464404,0,4
Goodnight,Mae,F,41.71678939,3.465990283,82.74859353,8
Harty,John,M,58.4408371,6.883305011,144.6673017,8
Pinson,Robin,F,35.73210913,5.5258225,18.65387631,3
Machado,Mildred,F,26.55951376,4.751960273,0,10
Pablo,Grace,F,33.30025805,2.618138785,19.45378747,10
Williams,William,M,48.29715499,5.288712291,74.95603057,6
Bell,Roselyn,F,32.3180062,4.592916144,29.67977383,7
Fulton,Mary,F,17.29746571,1.724435083,0,1
Daye,Brian,M,34.35213121,5.971104171,65.40753673,8
Hooper,David,M,30.95177734,5.095071586,10.15642856,9
Siller,James,M,46.12785504,3.488881527,75.60696939,3
Murrell,Catherine,F,45.16525642,3.013461445,90.15413008,10
Nagle,George,M,46.98870549,6.582390426,99.94199457,3
Yang,Gilbert,M,41.71372355,6.209883914,31.89376547,2
Orellana,Robert,M,53.94831093,6.222912472,112.1143258,1
Brier,Fred,M,43.58818555,4.073698117,11.88716565,8
Gonzalez,Carol,F,58.07186126,3.831857945,148.5577687,10
Freeman,Margarita,F,37.67394552,2.373338159,63.68813269,4
Cronin,Michelle,F,42.73500382,6.254901625,43.82493483,8
Gould,Dora,F,40.58970502,6.095158021,78.30144749,8
Dubois,Richard,M,35.1417468,4.400322374,30.67413193,2
Holder,Katrina,F,43.91545625,3.932393181,34.37753785,3
Davis,Rebecca,F,34.18816571,4.314399924,38.49705227,4
Chafin,Joy,F,32.59704637,4.635311098,0,9
Earley,Garfield,M,34.0712477,2.83995635,1.110152469,3
Keith,Freda,F,52.52738778,5.134579373,131.0161038,10
Williams,Nancy,F,34.62452653,6.50588533,50.86710689,3
Lancaster,Ofelia,F,41.00866102,4.185263425,75.74935924,2
Love,Janet,F,43.2743877,3.263778392,81.48930466,3
Savoie,Helen,F,50.48721685,5.313227389,113.7193971,6
Sims,James,M,33.97719448,6.256980624,0,10
Willis,Christopher,M,16.74355374,3.424540329,0,2
Burkhart,Keith,M,50.19622696,3.998516318,73.1118807,3
Lee,Wilbert,M,41.5878519,2.714960834,25.10581642,9
Wessel,Clara,F,57.45625713,4.596968755,139.3072456,8
Hartley,Pamela,F,53.6846219,2.995112718,73.60600907,1
McFarlin,William,M,42.8815531,4.568749667,0,4
Barrett,Kristen,F,49.71986438,4.362211799,114.5118495,7
Delacruz,Marion,F,50.85096649,8.307190821,93.09146706,2
Dunn,Mary,F,36.76731548,7.712919944,35.6460647,6
Berardi,Renna,F,48.47371327,5.470649025,93.47804833,2
Moore,Harry,M,47.56531619,2.832395207,93.48948215,1
Perkinson,Cassandra,F,40.21489695,5.025824125,34.22583353,1
Macias,Glenna,F,40.27271604,2.365927143,134.7333324,2
Kendall,Gary,M,57.28967672,2.311678478,132.4393795,7
Hardnett,Jessica,F,52.20230087,8.070754661,122.9531893,6
